id_artista,nome,tipo
6U98XWjrUPnPtPBjEprDmu,Don L,artist
2SBQT5mUZ07UXABDj12pH1,Giovani Cidreira,artist
18XQILNxVCcvcU1VhwNJJv,Anelis Assumpção,artist
3ExGkIKgqWpIr2hr0nepRp,Alice Caymmi,artist
7CDNHcDbOQU1gK1OxjZlcC,Iuri Rio Branco,artist
5ngE7XJPqw9CoOq3agu5FP,Terra Preta,artist
1LIAMLWV3frQDDLETfApOS,Luiza De Alexandre,artist
4d175LvxCzxt5vHbJyv49q,Mc Dricka,artist
